"Reference.area","TIME_PERIOD","Income threshold_1","Income threshold_10","Income threshold_11","Income threshold_12","Income threshold_13","Income threshold_14","Income threshold_15","Income threshold_16","Income threshold_17","Income threshold_18","Income threshold_19","Income threshold_2","Income threshold_20","Income threshold_21","Income threshold_22","Income threshold_3","Income threshold_4","Income threshold_5","Income threshold_6","Income threshold_7","Income threshold_8","Income threshold_9","Marginal rate_1","Marginal rate_10","Marginal rate_11","Marginal rate_12","Marginal rate_13","Marginal rate_14","Marginal rate_15","Marginal rate_16","Marginal rate_17","Marginal rate_18","Marginal rate_19","Marginal rate_2","Marginal rate_20","Marginal rate_21","Marginal rate_22","Marginal rate_23","Marginal rate_3","Marginal rate_4","Marginal rate_5","Marginal rate_6","Marginal rate_7","Marginal rate_8","Marginal rate_9"
"Canada",2022,50197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100392,NA,NA,NA,155625,221708,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,NA,26,29,33,NA,NA,NA,NA
"Canada",2023,53395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106717,NA,NA,NA,165430,235675,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,NA,26,29,33,NA,NA,NA,NA
"Canada",2024,55867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111733,NA,NA,NA,173205,246752,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,NA,26,29,33,NA,NA,NA,NA
"Chile",2000,3312000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9936000,NA,NA,NA,16560000,23184000,29808000,39744000,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,35,45,NA,NA
"Chile",2001,3422880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10268640,NA,NA,NA,17114400,23960160,30805920,41074560,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,35,45,NA,NA
"Chile",2002,4761018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10580040,NA,NA,NA,17633400,24686760,31740120,42320160,52900200,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,33,39,43,NA
"Chile",2003,4817718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10706040,NA,NA,NA,17843400,24980760,32118120,42824160,53530200,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,32,37,40,NA
"Chile",2004,4909896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10910880,NA,NA,NA,18184800,25458720,32732640,43643520,54554400,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,32,37,40,NA
"Chile",2005,5114502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11365560,NA,NA,NA,18942600,26519640,34096680,45462240,56827800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,32,37,40,NA
"Chile",2006,5217372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11594160,NA,NA,NA,19323600,27053040,34782480,46376640,57970800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,32,37,40,NA
"Chile",2007,5543964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12319920,NA,NA,NA,20533200,28746480,36959760,49279680,61599600,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,32,37,40,NA
"Chile",2008,6099624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13554720,NA,NA,NA,22591200,31627680,40664160,54218880,67773600,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,32,37,40,NA
"Chile",2009,5971806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13270680,NA,NA,NA,22117800,30964920,39812040,53082720,66353400,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,32,37,40,NA
"Chile",2010,6092010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537800,NA,NA,NA,22563000,31588200,40613400,54151200,67689000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,32,37,40,NA
"Chile",2011,6321402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14047560,NA,NA,NA,23412600,32777640,42412680,56190240,70237800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,32,37,40,NA
"Chile",2012,6513372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14474160,NA,NA,NA,24123600,33773040,43422480,57896640,72370800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,15,25,32,37,40,NA
"Chile",2013,6605064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14677920,NA,NA,NA,24463200,34248480,44033760,58711680,73389600,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,13.5,23,30.4,35.5,40,NA
"Chile",2014,69998076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15551208,NA,NA,NA,25918800,36286320,46653840,62205120,77756400,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,13.5,23,30.4,35.5,40,NA
"Chile",2015,7282710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16183800,NA,NA,NA,26973000,37762200,48551400,64735200,80919000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,13.5,23,30.4,35.5,40,NA
"Chile",2016,7481646.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16625880.01,NA,NA,NA,27709800.01,38793720.01,49877640.01,66503520.01,83129400.01,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,13.5,23,30.4,35.5,40,NA
"Chile",2017,7609464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16909920,NA,NA,NA,28183200,39456480,50729760,67639680,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,13.5,23,30.4,35.5,NA,NA
"Chile",2018,7833186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17407080,NA,NA,NA,29011800,40616520,52221240,69628320,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,13.5,23,30.4,35.5,NA,NA
"Chile",2019,8038926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17864280,NA,NA,NA,29773800,41683320,53592840,71457120,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,13.5,23,30.4,35,NA,NA
"Chile",2020,8266698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18370440,NA,NA,NA,30617400,42864360,55111320,73481760,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,13.5,23,30.4,35,NA,NA
"Chile",2021,8775702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19501560,NA,NA,NA,32502600,45503640,58504680,78006240,201516120,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,13.5,23,30.4,35,40,NA
"Chile",2022,9436176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20969280,NA,NA,NA,34948800,48928320,62907840,83877120,216682560,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,13.5,23,30.4,35,40,NA
"Chile",2023,10258812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22797360,NA,NA,NA,37995600,53193840,68392080,91189440,235572720,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,13.5,23,30.4,35,40,NA
"Chile",2024,10686654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23748120,NA,NA,NA,39580200,55412280,71244360,94992480,245397240,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,13.5,23,30.4,35,40,NA
"Colombia",2000,15800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5e+07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA
"Colombia",2001,17200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7e+07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA
"Colombia",2002,18600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA
"Colombia",2003,19700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA
"Colombia",2004,20400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6e+07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA
"Colombia",2005,21644000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95958000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA
"Colombia",2006,22742000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100154000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA
"Colombia",2007,22862000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35656000,NA,NA,NA,85993000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,34,NA,NA,NA,NA,NA
"Colombia",2008,24039000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37492000,NA,NA,NA,90421000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,NA,NA,NA,NA,NA
"Colombia",2009,25902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40397000,NA,NA,NA,97428000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,NA,NA,NA,NA,NA
"Colombia",2010,26765000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41744000,NA,NA,NA,100676000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,NA,NA,NA,NA,NA
"Colombia",2011,27394000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42724000,NA,NA,NA,103041000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,NA,NA,NA,NA,NA
"Colombia",2012,28393000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44283000,NA,NA,NA,106801000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,NA,NA,NA,NA,NA
"Colombia",2013,29257000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45630000,NA,NA,NA,110048000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,NA,NA,NA,NA,NA
"Colombia",2014,29959000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46725000,NA,NA,NA,112689000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,NA,NA,NA,NA,NA
"Colombia",2015,30824000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48074000,NA,NA,NA,115944000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,NA,NA,NA,NA,NA
"Colombia",2016,32431000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50580000,NA,NA,NA,121987000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,NA,NA,NA,NA,NA
"Colombia",2017,34726000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54160000,NA,NA,NA,130622000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,NA,NA,NA,NA,NA
"Colombia",2018,36140000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56365000,NA,NA,NA,135940000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,NA,NA,NA,NA,NA
"Colombia",2019,37345000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58259000,NA,NA,NA,140507000,297121000,650102000,1062370000,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,35,37,39,NA,NA
"Colombia",2020,38812000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60532000,NA,NA,NA,145989000,308713000,675465000,1103817000,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,35,37,39,NA,NA
"Colombia",2021,39576000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61724000,NA,NA,NA,148863000,314790000,688763000,1125548000,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,35,37,39,NA,NA
"Colombia",2022,41424000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64607000,NA,NA,NA,155816000,329495000,720936000,1178124000,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,35,37,39,NA,NA
"Colombia",2023,46229000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72100000,NA,NA,NA,173889000,367712000,804556000,1314772000,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,35,37,39,NA,NA
"Colombia",2024,51301000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80011000,NA,NA,NA,192967000,408054000,892823000,1459015000,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,28,33,35,37,39,NA,NA
"Costa Rica",2000,2587200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3889200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2001,2898000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4356000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2002,3240000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4869600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2003,3552000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5340000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2004,3876000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5820000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2005,4404000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6612000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2006,5028000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7548000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2007,5616000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8424000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2008,6069000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9144000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2009,7032000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10548000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2010,7428000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11148000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2011,7812000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11724000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2012,8220000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12336000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2013,8568000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12852000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2014,9024000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13536000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2015,9516000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14282000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2016,9444000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14172000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2017,9504000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14256000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2018,9588000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14388000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
"Costa Rica",2019,9588000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14388000,NA,NA,NA,25236000,50460000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,20,25,NA,NA,NA,NA
"Costa Rica",2020,10080000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13476000,NA,NA,NA,25956000,51900000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,20,25,NA,NA,NA,NA
"Costa Rica",2021,10104000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14832000,NA,NA,NA,26028000,52044000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,20,25,NA,NA,NA,NA
"Costa Rica",2022,10356000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15204000,NA,NA,NA,26676000,53340000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,20,25,NA,NA,NA,NA
"Costa Rica",2023,11292000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16572000,NA,NA,NA,29076000,58140000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,20,25,NA,NA,NA,NA
"Costa Rica",2024,11148000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16356000,NA,NA,NA,28704000,57396000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,15,20,25,NA,NA,NA,NA
"Czechia",2000,102000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204000,NA,NA,NA,312000,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,25,32,NA,NA,NA,NA,NA
"Czechia",2001,109200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218400,NA,NA,NA,331200,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,25,32,NA,NA,NA,NA,NA
"Czechia",2002,109200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218400,NA,NA,NA,331200,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,25,32,NA,NA,NA,NA,NA
"Czechia",2003,109200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218400,NA,NA,NA,331200,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,25,32,NA,NA,NA,NA,NA
"Czechia",2004,109200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218400,NA,NA,NA,331200,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,25,32,NA,NA,NA,NA,NA
"Czechia",2005,109200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218400,NA,NA,NA,331200,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,25,32,NA,NA,NA,NA,NA
"Czechia",2006,121200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218400,NA,NA,NA,331200,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,25,32,NA,NA,NA,NA,NA
"Czechia",2007,121200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218400,NA,NA,NA,331200,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,25,32,NA,NA,NA,NA,NA
"Czechia",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Czechia",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
